Id,Land Contour,Lot Config,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Year Built,Year Remod/Add,Roof Style,Roof Matl,Mas Vnr Area,Exter Qual,Bsmt Qual,Total Bsmt SF,Heating,1st Flr SF,Gr Liv Area,Full Bath,Kitchen Qual,TotRms AbvGrd,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Sale Type,SalePrice,Garage Total Value,Overall Total Value,Exter Total Value,Total Flr SF,Fireplace Total Value,Total Bath,Kitchen Total Value
1220,Lvl,Corner,BrkSide,Feedr,Norm,1Fam,1Story,3,1949,1950,Hip,CompShg,0.0,3,0,0.0,Floor,720,720,1,3,4,0,Detchd,1,1.0,287.0,WD ,0,7.0,9,6,720,0,1.0,4
2602,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,6,1915,1950,Gable,CompShg,0.0,3,3,663.0,GasA,774,1595,2,3,7,4,Detchd,1,2.0,528.0,WD ,0,9.0,14,8,1595,5,2.0,4
2159,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,2003,2004,Gable,CompShg,0.0,4,4,847.0,GasA,847,1928,2,4,8,4,BuiltIn,3,2.0,434.0,WD ,0,11.0,12,7,1928,5,3.0,5
695,Lvl,Inside,OldTown,Norm,Norm,Duplex,2Story,6,1910,1950,Gable,CompShg,0.0,3,3,972.0,GasA,972,1944,2,3,12,0,Detchd,1,2.0,324.0,WD ,0,8.0,11,6,1944,0,3.0,5
1109,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,7,1994,1994,Gable,CompShg,448.0,4,4,1223.0,GasA,1223,2127,2,4,5,3,Attchd,2,2.0,525.0,WD ,0,10.0,12,7,2127,5,4.0,5
640,Lvl,Corner,NAmes,Artery,Norm,1Fam,SLvl,6,1962,1962,Gable,CompShg,399.0,3,3,1362.0,GasA,1382,1382,1,3,6,3,Attchd,1,2.0,884.0,WD ,0,9.0,11,6,1382,4,2.0,4
1652,Lvl,FR2,NWAmes,Norm,Norm,1Fam,SLvl,6,1978,1978,Gable,CompShg,233.0,3,4,1032.0,GasA,1032,1032,2,3,6,3,Attchd,1,2.0,564.0,WD ,0,9.0,12,6,1032,4,3.0,4
2090,Lvl,Inside,SawyerW,Feedr,Norm,1Fam,1.5Fin,6,1984,1984,Gable,CompShg,0.0,3,3,1105.0,GasA,1105,1822,2,4,7,1,Attchd,1,2.0,515.0,WD ,0,9.0,11,6,1822,2,2.0,5
1188,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,6,1968,1968,Gable,CompShg,0.0,3,3,1740.0,GasA,1740,1740,1,3,8,3,Attchd,2,2.0,512.0,WD ,0,10.0,11,6,1740,4,2.0,4
2345,Lvl,Corner,NWAmes,PosA,Norm,1Fam,2Story,7,1977,1994,Gable,CompShg,34.0,3,3,795.0,GasA,1468,2263,2,4,9,3,Attchd,3,2.0,539.0,WD ,0,11.0,14,6,2263,4,4.0,5
1059,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,9,2006,2006,Hip,CompShg,270.0,4,5,1850.0,GasA,1850,2748,2,5,9,4,BuiltIn,3,3.0,850.0,WD ,0,12.0,14,7,2748,5,4.0,6
2751,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,2005,2006,Gable,CompShg,0.0,4,4,1308.0,GasA,1308,1876,2,4,7,0,BuiltIn,2,3.0,848.0,New,0,11.0,12,7,1876,0,3.0,5
128,Lvl,Inside,NAmes,Norm,Norm,1Fam,1.5Fin,5,1952,2002,Gable,CompShg,265.0,4,3,1140.0,GasA,1929,2461,2,3,7,4,Detchd,1,2.0,400.0,WD ,0,9.0,12,7,2461,6,2.0,4
1523,Lvl,Inside,SWISU,Norm,Norm,Duplex,2.5Unf,6,1930,1950,Gable,CompShg,0.0,3,3,960.0,GasA,960,1920,2,3,10,4,Detchd,1,2.0,480.0,WD ,0,9.0,13,6,1920,6,6.0,5
2925,Lvl,Inside,Mitchel,Norm,Norm,1Fam,1Story,5,1960,1996,Gable,CompShg,0.0,3,3,1224.0,GasA,1224,1224,1,3,7,3,Detchd,1,2.0,576.0,WD ,0,9.0,12,6,1224,4,2.0,4
2145,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,8,2004,2005,Gable,CompShg,246.0,4,4,2000.0,GasA,2000,2000,2,4,8,0,Attchd,3,3.0,888.0,WD ,0,12.0,13,7,2000,0,3.0,5
1121,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,8,2007,2008,Gable,CompShg,0.0,4,4,1363.0,GasA,1372,1372,2,4,6,0,Attchd,2,2.0,588.0,New,0,10.0,13,7,1372,0,2.0,5
566,Lvl,Inside,Somerst,Norm,Norm,Twnhs,2Story,7,2004,2005,Gable,CompShg,0.0,4,4,1376.0,GasA,1376,3005,2,4,9,3,BuiltIn,3,3.0,704.0,WD ,0,12.0,12,7,3005,4,3.0,5
565,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,7,1991,2008,Gable,CompShg,196.0,4,4,975.0,GasA,975,1755,2,4,7,3,Attchd,1,2.0,524.0,WD ,0,9.0,15,8,1755,4,4.0,5
1331,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,5,1935,1950,Gable,CompShg,0.0,3,3,1024.0,GasA,1144,1738,2,3,6,4,Detchd,1,1.0,240.0,WD ,0,8.0,10,6,1738,5,2.0,4
2928,Lvl,Inside,Mitchel,Norm,Norm,1Fam,SFoyer,5,1992,1992,Gable,CompShg,0.0,3,4,912.0,GasA,970,970,1,3,6,0,NA,0,0.0,0.0,WD ,0,0.0,10,6,970,0,2.0,4
156,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,1954,2003,Gable,CompShg,104.0,3,3,1086.0,GasA,1086,1086,1,3,6,0,Attchd,1,2.0,490.0,WD ,0,9.0,12,6,1086,0,2.0,4
797,Lvl,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,5,1949,2008,Gable,CompShg,0.0,3,3,768.0,GasA,1148,1716,1,3,8,4,Attchd,1,1.0,281.0,WD ,0,8.0,9,6,1716,5,2.0,4
327,Lvl,Inside,MeadowV,Norm,Norm,TwnhsE,2Story,4,1973,1973,Gable,CompShg,0.0,3,3,546.0,GasA,546,1092,1,3,6,0,Attchd,2,1.0,286.0,WD ,0,9.0,9,6,1092,0,2.0,4
2859,Lvl,Inside,Crawfor,Norm,Norm,1Fam,2Story,6,1920,1950,Gable,CompShg,0.0,3,3,817.0,GasA,940,1550,1,3,7,3,Detchd,1,1.0,318.0,WD ,0,8.0,11,6,1550,4,2.0,4
1453,Bnk,Inside,CollgCr,Norm,Norm,1Fam,1Story,5,1972,1972,Gable,CompShg,0.0,3,3,780.0,GasA,780,780,1,3,4,0,Detchd,1,1.0,352.0,WD ,0,8.0,12,6,780,0,1.0,4
1762,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,1997,1998,Hip,CompShg,515.0,4,4,1779.0,GasA,1779,2551,2,4,8,3,Attchd,3,3.0,925.0,WD ,0,12.0,13,7,2551,5,4.0,5
1868,Lvl,Corner,NWAmes,Norm,Norm,1Fam,1Story,7,1972,1987,Hip,CompShg,0.0,3,3,1124.0,GasA,1610,1610,2,4,8,3,Attchd,2,2.0,515.0,WD ,0,10.0,14,6,1610,4,2.0,5
1760,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,1999,2000,Gable,CompShg,0.0,3,4,941.0,GasA,961,1644,2,3,7,3,Attchd,2,2.0,460.0,WD ,0,10.0,11,6,1644,4,3.0,4
1113,Lvl,Inside,Somerst,RRAn,Norm,1Fam,1Story,8,2006,2006,Gable,CompShg,53.0,4,4,1574.0,GasA,1574,1574,2,4,7,4,Attchd,2,3.0,824.0,WD ,0,11.0,13,7,1574,5,2.0,5
1812,Lvl,Corner,SawyerW,Norm,Norm,1Fam,2Story,6,1993,1997,Gable,CompShg,0.0,4,4,864.0,GasA,920,1820,2,4,7,0,Attchd,2,2.0,492.0,WD ,0,10.0,11,7,1820,0,3.0,5
117,Lvl,Inside,NWAmes,Norm,Norm,1Fam,2Story,6,1971,1971,Gable,CompShg,0.0,3,3,715.0,GasA,930,1645,1,3,7,0,Attchd,2,2.0,441.0,WD ,0,10.0,12,6,1645,0,3.0,4
1142,Lvl,Inside,SawyerW,Norm,Norm,1Fam,1Story,6,1994,1998,Gable,CompShg,258.0,3,4,1408.0,GasA,1679,1679,2,4,7,2,Attchd,2,2.0,575.0,WD ,0,10.0,11,6,1679,3,3.0,5
2342,HLS,Inside,StoneBr,Norm,Norm,1Fam,1Story,9,2005,2005,Hip,CompShg,420.0,5,5,1910.0,GasA,2000,2000,2,5,8,4,Attchd,1,3.0,722.0,WD ,0,10.0,14,8,2000,6,4.0,6
927,Lvl,Inside,Crawfor,Feedr,Norm,1Fam,1Story,5,1954,1954,Gable,CompShg,0.0,3,3,1112.0,GasA,1112,1112,1,3,6,4,Attchd,1,1.0,390.0,WD ,0,8.0,11,7,1112,5,2.0,4
2478,Lvl,Inside,SawyerW,Norm,Norm,1Fam,2Story,6,1997,1998,Gable,CompShg,0.0,3,4,941.0,GasA,941,1837,2,3,7,0,Attchd,2,2.0,688.0,WD ,0,10.0,11,6,1837,0,3.0,4
655,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,3,1958,1958,Gable,CompShg,0.0,3,3,792.0,GasA,792,792,1,3,4,0,Attchd,1,1.0,366.0,WD ,0,7.0,8,6,792,0,1.0,4
2064,Lvl,Corner,Sawyer,Feedr,Norm,1Fam,1Story,5,1966,1966,Gable,CompShg,0.0,3,3,912.0,GasA,912,912,1,4,6,0,Detchd,1,1.0,315.0,WD ,0,8.0,12,7,912,0,2.0,5
369,Low,Inside,StoneBr,Norm,Norm,1Fam,1Story,7,2005,2005,Hip,CompShg,16.0,4,5,1530.0,GasA,1530,1530,2,4,7,4,Attchd,3,2.0,430.0,WD ,0,11.0,12,7,1530,5,3.0,5
2239,Bnk,Inside,IDOTRR,Norm,Norm,1Fam,1Story,6,1920,1950,Gable,CompShg,0.0,3,3,1012.0,GasA,1012,1012,1,3,6,4,Detchd,1,1.0,308.0,WD ,0,8.0,11,6,1012,5,1.0,4
2732,Low,Inside,ClearCr,Norm,Norm,1Fam,1Story,7,1986,1986,Gable,CompShg,0.0,3,4,1453.0,GasA,1453,1453,1,4,6,3,Attchd,2,2.0,445.0,WD ,0,10.0,12,6,1453,4,3.0,5
1653,Lvl,FR2,NWAmes,Norm,Norm,1Fam,1Story,6,1984,1984,Gable,CompShg,98.0,3,4,1153.0,GasA,1177,1177,2,4,6,0,Attchd,3,2.0,495.0,WD ,0,11.0,12,6,1177,0,2.0,5
959,HLS,Corner,Timber,Norm,Norm,1Fam,2Story,7,2009,2009,Gable,CompShg,0.0,3,5,846.0,GasA,846,1692,2,4,6,0,Attchd,2,2.0,650.0,New,0,10.0,12,6,1692,0,3.0,5
2395,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,8,2005,2006,Hip,CompShg,142.0,4,5,1524.0,GasA,1544,2358,2,5,10,4,BuiltIn,3,3.0,784.0,New,0,12.0,13,7,2358,5,4.0,6
1412,Lvl,Inside,Edwards,Norm,Norm,Duplex,SFoyer,5,1975,1975,Gable,CompShg,0.0,3,4,864.0,GasA,864,864,1,3,4,0,NA,0,0.0,0.0,WD ,0,0.0,10,6,864,0,2.0,4
271,Lvl,FR2,CollgCr,Norm,Norm,1Fam,1Story,8,2003,2003,Hip,CompShg,171.0,4,4,1657.0,GasA,1668,1668,2,4,8,3,Attchd,3,2.0,502.0,WD ,0,11.0,13,7,1668,4,3.0,5
1484,Lvl,Inside,CollgCr,Norm,Norm,TwnhsE,1Story,6,2004,2004,Gable,CompShg,205.0,4,4,848.0,GasA,848,848,1,4,3,4,Attchd,2,2.0,420.0,WD ,0,10.0,11,7,848,5,2.0,5
1497,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,4,2005,2005,Gable,CompShg,0.0,3,4,1132.0,GasA,1132,1132,1,4,5,0,Attchd,3,2.0,451.0,WD ,0,11.0,9,6,1132,0,3.0,5
552,Lvl,Inside,SawyerW,Norm,Norm,Duplex,2Story,6,1981,1981,Gable,CompShg,0.0,3,0,0.0,GasA,964,1882,2,3,8,3,Attchd,1,2.0,612.0,WD ,0,9.0,13,6,1882,5,2.0,5
2,Lvl,Inside,NAmes,Feedr,Norm,1Fam,1Story,5,1961,1961,Gable,CompShg,0.0,3,3,882.0,GasA,896,896,1,3,5,0,Attchd,1,1.0,730.0,WD ,0,8.0,11,6,896,0,1.0,4
1855,Lvl,Inside,Veenker,Norm,Norm,1Fam,1Story,7,1980,1980,Hip,CompShg,600.0,4,4,2002.0,GasA,2362,2362,2,4,8,3,Attchd,2,2.0,546.0,WD ,0,11.0,13,7,2362,4,4.0,5
4,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,7,1968,1968,Hip,CompShg,0.0,4,3,2110.0,GasA,2110,2110,2,5,8,3,Attchd,3,2.0,522.0,WD ,0,11.0,12,7,2110,5,4.0,6
2292,Lvl,Corner,Mitchel,Norm,Norm,1Fam,SLvl,6,1976,1976,Gable,CompShg,0.0,3,4,1029.0,GasA,1062,1062,1,3,5,3,Attchd,2,2.0,539.0,WD ,0,10.0,11,6,1062,5,2.0,4
134,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,1954,1954,Gable,CompShg,200.0,3,3,1268.0,GasA,1268,1268,1,3,7,4,Attchd,3,1.0,244.0,WD ,0,10.0,11,6,1268,5,1.0,4
646,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,4,1955,1955,Gable,CompShg,0.0,3,3,1005.0,GasA,1005,1005,1,2,5,3,Detchd,1,2.0,672.0,WD ,0,7.0,9,6,1005,4,1.0,3
42,Lvl,Inside,NridgHt,PosN,Norm,1Fam,1Story,9,2005,2005,Hip,CompShg,615.0,4,5,1698.0,GasA,1698,1698,2,5,7,4,Attchd,3,3.0,730.0,WD ,0,12.0,14,7,1698,5,2.0,6
532,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,7,2003,2004,Gable,CompShg,0.0,4,4,1553.0,GasA,1553,1553,2,4,6,0,Attchd,2,2.0,588.0,WD ,0,10.0,12,7,1553,0,3.0,5
713,Lvl,Inside,OldTown,Norm,Norm,2fmCon,2Story,4,1920,2008,Gable,CompShg,0.0,3,3,736.0,GasA,736,1452,2,3,8,0,NA,0,0.0,0.0,New,0,0.0,9,6,1452,0,2.0,6
2561,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,1951,1951,Gable,CompShg,144.0,3,3,1056.0,GasA,1216,1216,1,3,7,0,Attchd,2,1.0,280.0,WD ,0,9.0,10,6,1216,0,2.0,4
2360,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,5,1969,1969,Gable,CompShg,0.0,3,3,1096.0,GasA,1096,1096,1,3,6,0,Attchd,3,1.0,299.0,WD ,0,10.0,10,6,1096,0,2.0,4
1333,Lvl,Inside,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,1941,2006,Gable,CompShg,0.0,3,3,672.0,GasA,832,1210,1,4,6,0,Detchd,1,1.0,240.0,WD ,0,8.0,12,7,1210,0,1.0,5
1407,Bnk,Inside,ClearCr,Norm,Norm,1Fam,1.5Fin,6,1908,1997,Gable,CompShg,0.0,3,3,907.0,GasA,1307,2358,3,3,10,4,Detchd,1,2.0,360.0,WD ,0,8.0,14,6,2358,5,3.0,4
2892,Lvl,Inside,Timber,Norm,Norm,1Fam,2Story,7,1989,1990,Hip,CompShg,293.0,4,4,1210.0,GasA,1238,2519,2,4,9,4,Attchd,2,2.0,628.0,WD ,0,10.0,12,7,2519,6,4.0,5
574,Lvl,Inside,Somerst,Norm,Norm,Twnhs,2Story,8,1999,2000,Gable,CompShg,456.0,4,4,970.0,GasA,983,1739,2,4,7,0,Attchd,3,2.0,480.0,WD ,0,11.0,13,7,1739,0,4.0,5
1227,Lvl,Inside,NAmes,Norm,Norm,1Fam,SLvl,6,1955,1996,Hip,CompShg,0.0,3,3,992.0,GasA,1661,1661,1,4,8,3,BuiltIn,2,1.0,377.0,WD ,0,9.0,12,6,1661,4,2.0,5
2591,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,7,1941,1963,Hip,WdShake,0.0,4,3,929.0,GasA,2039,2039,1,3,7,4,2Types,1,3.0,791.0,COD,0,10.0,12,7,2039,7,3.0,4
1476,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,2004,2004,Gable,CompShg,266.0,4,4,1436.0,GasA,1436,1436,2,4,8,0,Attchd,1,2.0,484.0,WD ,0,9.0,12,7,1436,0,3.0,5
1125,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,8,2003,2004,Hip,CompShg,768.0,4,5,1053.0,GasA,1053,1992,2,4,9,4,Attchd,2,2.0,648.0,WD ,0,10.0,13,7,1992,5,3.0,5
1446,Lvl,Inside,CollgCr,Norm,Norm,1Fam,SLvl,5,1977,1977,Gable,CompShg,220.0,4,4,985.0,GasA,985,985,2,3,6,0,Attchd,1,1.0,328.0,WD ,0,8.0,13,7,985,0,2.0,4
408,Lvl,Inside,BrDale,Norm,Norm,Twnhs,2Story,5,1972,1972,Gable,CompShg,268.0,3,3,630.0,GasA,630,1302,2,3,6,0,Detchd,1,1.0,264.0,WD ,0,8.0,12,6,1302,0,3.0,4
1101,Lvl,FR2,NoRidge,Norm,Norm,1Fam,2Story,8,2000,2000,Gable,CompShg,350.0,4,4,1145.0,GasA,1145,2198,2,4,9,3,Attchd,2,3.0,836.0,WD ,0,11.0,13,7,2198,4,4.0,5
2251,Lvl,Inside,Mitchel,Norm,Norm,1Fam,1Story,5,2002,2002,Gable,CompShg,166.0,4,4,1441.0,GasA,1392,1392,2,4,6,4,Attchd,3,3.0,650.0,WD ,0,12.0,10,7,1392,5,2.0,5
373,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,7,1977,1977,Hip,CompShg,209.0,3,3,1386.0,GasA,1411,1411,2,3,6,3,Attchd,3,2.0,544.0,WD ,0,11.0,12,7,1411,4,2.0,4
2554,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,1947,1950,Hip,CompShg,0.0,3,3,938.0,GasA,1043,1043,1,3,5,4,Detchd,1,1.0,273.0,WD ,0,8.0,12,6,1043,5,1.0,4
2382,Lvl,Corner,NridgHt,Norm,Norm,1Fam,1Story,8,2004,2004,Gable,CompShg,232.0,4,4,1618.0,GasA,1618,1618,2,4,6,4,Attchd,3,3.0,880.0,WD ,0,12.0,13,7,1618,5,2.0,5
1985,Lvl,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,4,1900,1950,Gable,CompShg,0.0,3,2,570.0,GasA,761,1141,1,3,6,0,Detchd,1,1.0,252.0,ConLw,0,6.0,10,6,1141,0,1.0,4
519,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,8,2009,2009,Gable,CompShg,72.0,4,4,1300.0,GasA,1314,1314,2,4,6,0,Attchd,2,2.0,552.0,New,0,10.0,13,7,1314,0,3.0,5
1093,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,2000,2000,Gable,CompShg,318.0,3,4,936.0,GasA,962,1792,2,3,8,3,Attchd,3,2.0,451.0,WD ,0,11.0,11,6,1792,4,4.0,4
864,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,8,2003,2003,Gable,CompShg,198.0,4,4,1068.0,GasA,1068,2184,2,4,8,4,BuiltIn,2,2.0,570.0,WD ,0,10.0,13,7,2184,5,3.0,5
2889,Lvl,Inside,Mitchel,Norm,Norm,Duplex,SFoyer,6,1977,1977,Gable,CompShg,90.0,3,4,975.0,GasA,1004,1004,1,3,4,0,Attchd,1,2.0,504.0,WD ,0,9.0,11,6,1004,0,2.0,4
2308,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,5,1957,1957,Gable,CompShg,302.0,3,3,1617.0,GasA,1797,1797,1,3,7,3,Attchd,1,3.0,963.0,WD ,0,10.0,10,6,1797,4,2.0,4
986,Lvl,Inside,Mitchel,Norm,Norm,1Fam,1.5Fin,5,1993,1995,Gable,CompShg,0.0,3,4,796.0,GasA,796,1362,1,3,5,0,Attchd,1,2.0,480.0,WD ,0,9.0,10,6,1362,0,3.0,4
1302,Lvl,Corner,OldTown,Norm,Norm,1Fam,1.5Fin,5,1946,1950,Gable,CompShg,0.0,3,3,904.0,GasA,904,1499,1,3,5,1,Detchd,1,3.0,869.0,WD ,0,11.0,11,6,1499,2,1.0,4
585,Lvl,CulDSac,NWAmes,Norm,Norm,1Fam,2Story,6,1972,1972,Gable,CompShg,0.0,3,3,723.0,GasA,735,1395,1,3,6,3,Attchd,1,2.0,497.0,WD ,0,9.0,12,6,1395,4,3.0,4
2708,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,6,1963,2003,Hip,CompShg,0.0,3,3,1059.0,GasA,1068,1068,1,3,6,0,Attchd,2,1.0,264.0,WD ,0,9.0,14,6,1068,0,2.0,4
147,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,1959,1959,Hip,CompShg,91.0,3,3,1206.0,GasA,1206,1206,1,3,6,0,Attchd,2,1.0,312.0,WD ,0,9.0,10,6,1206,0,1.0,4
1441,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,2002,2002,Gable,CompShg,99.0,4,4,1494.0,GasA,1494,1494,2,4,6,3,Attchd,2,2.0,530.0,WD ,0,10.0,12,7,1494,4,3.0,5
383,Lvl,CulDSac,NWAmes,PosN,Norm,1Fam,2Story,5,1976,1976,Gable,CompShg,44.0,3,3,780.0,GasA,1088,1868,2,4,9,3,Attchd,1,2.0,484.0,WD ,0,9.0,12,7,1868,4,4.0,5
285,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,5,1957,2002,Hip,CompShg,145.0,3,3,1216.0,GasA,1526,1526,1,3,7,4,Basment,1,1.0,364.0,WD ,0,8.0,11,6,1526,5,1.0,4
181,Lvl,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,5,1920,1962,Gable,CompShg,0.0,3,3,1008.0,GasA,1060,1245,1,3,6,0,Detchd,1,1.0,315.0,WD ,0,8.0,11,6,1245,0,1.0,4
358,Lvl,Corner,Gilbert,Norm,Norm,1Fam,2Story,6,1993,1993,Gable,CompShg,68.0,5,4,680.0,GasA,680,1470,2,3,6,3,BuiltIn,3,2.0,420.0,WD ,0,11.0,14,9,1470,4,3.0,4
780,Lvl,Inside,ClearCr,Norm,Norm,1Fam,SLvl,5,1956,1956,Hip,CompShg,366.0,3,3,825.0,GasA,2071,2071,1,3,9,3,Attchd,1,1.0,336.0,WD ,0,8.0,10,6,2071,4,3.0,4
258,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,1997,1998,Gable,CompShg,0.0,3,4,878.0,GasA,892,1692,2,3,8,3,Attchd,2,2.0,513.0,WD ,0,10.0,12,6,1692,4,3.0,4
1865,Lvl,Inside,NWAmes,PosA,Norm,1Fam,2Story,6,1970,1970,Gable,CompShg,525.0,3,3,1008.0,GasA,1403,2411,2,3,8,1,Attchd,2,2.0,570.0,WD ,0,10.0,12,6,2411,2,4.0,4
692,Bnk,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,6,1926,2004,Gable,CompShg,0.0,3,3,818.0,GasA,818,1224,1,3,5,0,Detchd,1,1.0,210.0,WD ,0,8.0,14,6,1224,0,1.0,4
2902,Lvl,Inside,Timber,Norm,Norm,1Fam,1Story,8,2005,2006,Hip,CompShg,208.0,4,5,1868.0,GasA,2028,2028,2,4,7,4,Attchd,2,3.0,880.0,New,0,11.0,13,7,2028,6,3.0,5
508,Lvl,Inside,Somerst,PosN,Norm,1Fam,1Story,8,2008,2008,Gable,CompShg,240.0,4,4,1696.0,GasA,1696,1696,2,4,7,0,Attchd,2,3.0,972.0,WD ,0,11.0,13,7,1696,0,2.0,5
2638,Lvl,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,5,1948,1950,Gable,CompShg,264.0,3,3,1212.0,GasA,1226,1668,1,3,6,0,Detchd,1,1.0,240.0,WD ,0,8.0,11,6,1668,0,2.0,4
36,Lvl,Inside,NPkVill,Norm,Norm,Twnhs,2Story,6,1978,1978,Gable,CompShg,0.0,3,4,855.0,GasA,855,1456,2,3,7,3,Attchd,1,2.0,440.0,WD ,0,9.0,11,6,1456,4,3.0,4
611,Lvl,Corner,NAmes,Norm,Norm,1Fam,SLvl,6,1964,1964,Gable,CompShg,115.0,3,3,1127.0,GasA,1445,1445,1,3,7,2,Attchd,2,2.0,645.0,WD ,0,10.0,12,7,1445,3,2.0,4
2281,HLS,Inside,Mitchel,Norm,Norm,1Fam,1Story,4,1963,1963,Gable,CompShg,0.0,3,3,1064.0,GasA,1040,1040,1,3,5,0,Attchd,1,2.0,648.0,WD ,0,9.0,9,6,1040,0,2.0,4
1678,Lvl,Inside,BrDale,Norm,Norm,Twnhs,2Story,6,1973,1973,Gable,CompShg,265.0,3,3,672.0,GasA,672,1218,1,5,7,0,Detchd,1,1.0,264.0,WD ,0,8.0,11,6,1218,0,2.0,6
1696,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,9,2007,2007,Hip,CompShg,456.0,5,5,2552.0,GasA,2552,2552,2,5,8,5,Attchd,3,3.0,932.0,New,0,12.0,14,8,2552,7,3.0,6
1557,Lvl,Corner,IDOTRR,Feedr,Norm,1Fam,1.5Fin,4,1910,2000,Gable,CompShg,0.0,3,1,356.0,GasA,671,1049,1,3,5,0,Detchd,1,1.0,195.0,WD ,0,5.0,11,6,1049,0,1.0,4
2180,Lvl,Inside,Edwards,Norm,Norm,1Fam,2Story,5,2005,2006,Gable,CompShg,0.0,3,4,734.0,GasA,734,1408,2,3,6,0,BuiltIn,3,2.0,489.0,WD ,0,11.0,10,6,1408,0,4.0,4
1726,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,8,2006,2006,Hip,CompShg,176.0,4,4,1324.0,GasA,1324,1324,2,4,6,4,Attchd,3,2.0,550.0,New,0,11.0,13,7,1324,5,2.0,5
951,Lvl,Inside,Mitchel,Norm,Norm,1Fam,SFoyer,6,1977,1977,Gable,CompShg,0.0,3,3,902.0,GasA,926,926,1,3,5,3,Attchd,1,1.0,351.0,WD ,0,8.0,12,6,926,4,2.0,4
267,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,1997,1997,Gable,CompShg,0.0,4,4,1040.0,GasA,1044,2098,2,4,9,3,Attchd,3,2.0,621.0,WD ,0,11.0,12,7,2098,4,3.0,5
2706,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,4,1963,1979,Gable,CompShg,51.0,3,3,1051.0,GasA,1382,1382,1,3,6,1,Attchd,1,2.0,459.0,WD ,0,9.0,9,6,1382,2,2.0,4
2221,Lvl,Inside,Crawfor,Norm,Norm,1Fam,1Story,6,1957,2004,Hip,CompShg,106.0,3,3,1477.0,GasA,1839,1839,2,4,7,3,Attchd,3,2.0,416.0,WD ,0,11.0,13,6,1839,5,3.0,5
1357,Lvl,Inside,OldTown,Norm,Norm,2fmCon,2.5Unf,6,1910,1983,Gable,CompShg,0.0,3,3,1242.0,GasA,1242,1984,2,3,8,0,Detchd,0,1.0,360.0,WD ,0,1.0,14,6,1984,0,2.0,4
2901,Lvl,Corner,Timber,Norm,Norm,1Fam,1Story,8,2005,2006,Gable,CompShg,198.0,4,5,1728.0,GasA,1960,1960,2,4,8,4,Attchd,3,3.0,714.0,New,0,12.0,13,7,1960,6,3.0,5
